conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1778311573276442884,Thu Apr 11 11:55:46 +0000 2024,51,first langkah meritokrasi ada proses bisa langsung bersih adasaya nti bisnis negara akan jalansaya ni yang saya bilang pelanpelan selesai honorer tetek bengek titip jabat dkk langkah,1778391487702823362,,MorphoMenelausX,in,Pier Point,3,1,7,https://twitter.com/MorphoMenelausX/status/1778391487702823362,1397729807564111873,MorphoMenelausX
1778391057837007121,Thu Apr 11 11:54:03 +0000 2024,8,lebaran kemarin temu adik sepupu jadi guru sd kabupaten bogor sekolah ada 2 guru pns 4 guru p3k guru p3k nya angkat arti cuma 2 guru pns saja dan lebih honorer sd tetangga samasaya ni dasar,1778391057837007121,,,in,Jakarta,0,6,1,https://twitter.com/Darmaningtyas/status/1778391057837007121,368674205,Darmaningtyas
1778380920577515531,Thu Apr 11 11:52:24 +0000 2024,0,fakta sudah honorer jadi punya lembaga kadang jumawa atur bila kait bantu semangat biasa gilir jalan tugas mas kecewa yang malas malas sepertisaya tu mas kecewa,1778390640633819525,,HisyamMochtar,in,Bumi Allah SWT,0,0,0,https://twitter.com/_4iii_Na_T3H5h/status/1778390640633819525,1146046641780039681,_4iii_Na_T3H5h
1778380920577515531,Thu Apr 11 11:49:16 +0000 2024,2,tetangga ku sorang guru curhat masalahsaya ni dia guru honorer tanggung sama,1778389851307733444,,_4iii_Na_T3H5h,in,,0,1,0,https://twitter.com/HisyamMochtar/status/1778389851307733444,853069924956160000,HisyamMochtar
1778389191300391089,Thu Apr 11 11:48:44 +0000 2024,0,kasi tuh abang abang masih kecewa pakai amplop mbar mesjid dia dia langsung buka bilang 25 ribu kan abang cuman guru honorer tidak jinya cuman,1778389718734086298,,glaculenia,in,,0,1,0,https://twitter.com/glaculenia/status/1778389718734086298,1271158214424317952,glaculenia
1778083946255057393,Thu Apr 11 11:44:44 +0000 2024,0,nasib honorer tuh lebihsaya h kecewa kritikal,1778388710792503331,,blackshark7890,in,Jakarta ,0,0,0,https://twitter.com/RakyatJ03058307/status/1778388710792503331,1668627868790956034,RakyatJ03058307
1778290761316143536,Thu Apr 11 11:42:26 +0000 2024,0,sebenernya aneh orang bilang kerja kulisaya tu uji ekonomi orang kerja guru honorer,1778388132108660847,,sbyfess,in,Surabaya,0,0,0,https://twitter.com/bayuarman/status/1778388132108660847,16903686,bayuarman
1778311573276442884,Thu Apr 11 11:40:50 +0000 2024,4,honorer masuk k masuk aja k tuh pecat sudah p3k saya pns pernah jadi honorer pecat,1778387729619013838,,MorphoMenelausX,in,Endonesa,0,1,0,https://twitter.com/pienesjalurCAT/status/1778387729619013838,1655850550389514242,pienesjalurCAT
1778382937098219833,Thu Apr 11 11:21:47 +0000 2024,0,gede ji nya kuli timbang sing guru honorer,1778382937098219833,,,in,,0,0,0,https://twitter.com/mxswxnn/status/1778382937098219833,1118055161652318208,mxswxnn
1778382600421376110,Thu Apr 11 11:20:27 +0000 2024,0,nama tamara cita cita guru honorer muda tinggal menteng ngajar buatsaya si luang tidak but bobo mulu rumah,1778382600421376110,https://pbs.twimg.com/media/GK4Vi_7bkAALnny.jpg,,in,,0,1,0,https://twitter.com/Voyageusei/status/1778382600421376110,409234786,Voyageusei
1778283643125018874,Thu Apr 11 11:13:37 +0000 2024,39,nakes guru honorer ji ada,1778380881029374272,,ramsezrr,in,,0,0,1,https://twitter.com/masnyakamuuuu/status/1778380881029374272,1634430897448710144,masnyakamuuuu
1778306579810701791,Thu Apr 11 11:04:46 +0000 2024,2,penting bisa lain biar urus honorer,1778378652239245579,,rsnt____,in,JOGJAKARTA,0,0,0,https://twitter.com/Udit_Bhiroe/status/1778378652239245579,172854253,Udit_Bhiroe
1778314448740208919,Thu Apr 11 10:59:13 +0000 2024,0,khlas guru honorer tidak ji 300k,1778377258861990006,,daygotjams,in,he/him KANG CILOK 😭,0,1,0,https://twitter.com/cilokklucuu/status/1778377258861990006,1550706246210035712,cilokklucuu
1778283643125018874,Thu Apr 11 10:55:19 +0000 2024,0,rasa honorer kompak diseluruhsaya ndonesia biar asn kerja berani biar stuck tu perintah,1778376274324656396,,CNNIndonesia,in,,0,0,0,https://twitter.com/Kastowo490111/status/1778376274324656396,1711717329284087808,Kastowo490111
1778375564057092568,Thu Apr 11 10:52:29 +0000 2024,1184,hehehe tahu aja k s kecewa kita lulus aja kuliah tahun ppg saing jurus non didik belum guru honorer tidak k selesai ,1778375564057092568,https://pbs.twimg.com/media/GK4PJlebQAAFeEi.jpg,,in,,27,24,109,https://twitter.com/collegemenfess/status/1778375564057092568,1046084008742801408,collegemenfess
1778374394982866993,Thu Apr 11 10:47:51 +0000 2024,0,prihatin rekanrekan guru honorer ajar sekolah negeri moga guru angkat asn negara wujud adil sejahtera seluruh guru saya ndonesia,1778374394982866993,https://pbs.twimg.com/media/GK4OFNlbwAA9kyx.jpg,,in,"Bandung, Indonesia",0,0,0,https://twitter.com/gema_muchamad8/status/1778374394982866993,1671728613866229764,gema_muchamad8
